Statement,Label
Philippine troops rescue three Vietnamese from Islamist militants,TRUE
" Cop Awarded $230,000 After Kicking An Unarmed Black Man In The Head (VIDEO)",FALSE
" This Explains A Lot: Trump Said To Have Fox News-Destroying Dirt, Using It To Keep Network In Line",FALSE
Pakistan official details car chase that freed kidnapped U.S.-Canadian family,TRUE
" We Found The ONE Beautiful Thing About Trump’s Inauguration, And It’s Going To DESTROY Him (DETAILS)",FALSE
Egypt court frees 17 accused of inciting debauchery: sources,TRUE
Kansas is latest U.S. state to challenge Obama transgender directive,TRUE
German Greens want anti-austerity Eurogroup head,TRUE
EU officials reach draft deal on more North Korea sanctions: sources,TRUE
 Brokeback Bundy: Hilarious Hashtag Mocks What The Militia Is Getting Up To In The Woods,FALSE
Zimbabwe's Mugabe appears in public for first time since coup,TRUE
White House says Obamacare enrollment a priority,TRUE
Schumer says U.S. budget deal doable if Trump stays out of it,TRUE
TRUMP BEGINS DISMANTLING Of OBAMACARE With Today’s Executive Order…Nancy Pelosi’s Response Is Hilarious!,FALSE
Pelosi says Republicans showed 'true colors' in ethics to-and-fro,TRUE
Palestinian billionaire Masri back in Jordan after release in Saudi Arabia: family source,TRUE
"Immigration provision cut from Obamacare rollback, angering conservatives",TRUE
 WATCH Tina Fey’s Triumphant Return To SNL As Crazy Sarah Palin Endorsing Trump,FALSE
" Trump Just Visited His Home State, And New Yorkers Told Him To Get F*cked (IMAGES/VIDEO)",FALSE
Trump golf club must pay $5.77 million to former members: judge,TRUE
Trump pulls just ahead in two key U.S. states: poll,TRUE
"'It's not over yet,' Merkel warns supporters before vote",TRUE
Bill Clinton called to break Northern Ireland political impasse: source,TRUE
"Russia to pay damages for Beslan school siege after European court ruling, Ifax reports",TRUE
Republicans confident tax bill to become law this week,TRUE
Kenyan police fire tear gas at opposition leader's car: Reuters witness,TRUE
U.S. top court will not review Ohio 'perfect' ballot law,TRUE
German SPD says outcome uncertain for impending government talks,TRUE
 It’s Happening: FBI Carries Out Predawn Raid On Trump Associate’s Home (DETAILS),FALSE
Trump to keep Manhattan federal prosecutor Bharara in post,TRUE
Trump will speak with Japan's Abe on Saturday: White House,TRUE
Tanzanian minister quits after diamond mining investigation: state TV,TRUE
 Campaign In Damage Control Mode After Trump Jr. BUSTED Joking About Holocaust (AUDIO),FALSE
U.N. calls for pause in air strikes to spare civilians in Syria's Raqqa,TRUE
British PM May forces her deputy to resign over pornography scandal,TRUE
Going strong after 70 years: UK's Queen Elizabeth and Prince Philip celebrate platinum anniversary,TRUE
France's Macron calls on Iraq to dismantle all militias,TRUE
" Miss Texas Gave A VERY Unexpected Answer When Asked About Trump, And Republicans Are Furious",FALSE
 It’s Not Over: Trump’s Tantrums Drive Senate GOP To Take Aim Yet Again At Healthcare,FALSE
Two Russian soldiers killed by shelling in Syria's Deir al-Zor province: Ifax,TRUE
Trump praises 'stop-and-frisk' police tactic,TRUE
EU to raise pressure on Poland over democracy concerns: sources,TRUE
 Hillary-Haters Send Death Threats To Arizona Republic For Endorsing Clinton,FALSE
"Peru's president pardons ex-leader Fujimori, citing his health",TRUE
 WATCH: Violent Trump Fan Shoves Peaceful Protester Down Stairs From Behind Like A Coward,FALSE
 Daily Show: Obama Has ‘No More F*cks To Give’ At Final SOTU (VIDEO),FALSE
"Obama, EU leaders agree to stick together, stay tough on Russia",TRUE
World Food Program seeks 75 million dollars for Rohingya crisis,TRUE
"In crucial vote, Hillary Clinton fails to rally women to her history-making bid",TRUE
 Voters Prefer America’s Most Hated Airline Over Donald Trump,FALSE
 Released Emails Show Carly Fiorina Illegally Working With Her Super PAC,FALSE
 Donald Trump Rings In The New Year With A Vicious Twitter Rampage (TWEETS),FALSE
Top House Intel panel Democrat rebukes chairman over subpoenas: MSNBC,TRUE
 ‘Pharma Bro’ Faces Prison Time For Offering To Pay People To Assault Hillary Clinton,FALSE
Trump lays out plan to privatize air traffic control system,TRUE
"Argentina Congress passes pension reform after protests, clashes",TRUE
" HILARIOUS: Team Trump PANICKING As Pop Stars Reject His Hate, Refuse To Show Up For Inauguration",FALSE
 Legendary Humorist And Radio Host HAMMERS Trump In Devastating Open Letter,FALSE
Trump to order 180-day delay of Labor Dept 'fiduciary' rule,TRUE
Eastern Congo rebels aim to march on Kinshasa: spokesman,TRUE
 Alabama’s Chief Justice Just Spit On The Constitution: Reinstates Ban On Gay Marriage,FALSE
Kurdish leader Barzani's dream of independence led to downfall,TRUE
Trump offers Sessions attorney general post: CBS News,TRUE
New York attorney general says will sue over Obamacare repeal,TRUE
Fierce firefight as Philippines' toughest urban war down to last building,TRUE
"After Trump victory, Obama and Merkel stress benefits of EU-U.S. trade deal",TRUE
Trump issues first public condemnation of anti-Semitic incidents,TRUE
Factbox: What do laws say about Catalan self-determination?,TRUE
Center-right leads narrowly in Sicily regional vote: exit polls,TRUE
 Samantha Bee BLASTS GOP Over ‘C*ckblocking’ Of Obama’s SCOTUS Nominee (VIDEO),FALSE
"One-time Trump adviser Page to meet businessmen, politicians in Moscow: RIA",TRUE
JOHN MCCAIN EXPLODES ON YOUNG FOX REPORTER: Calls Him ‘Dumb’ And ‘Stupid’ For Asking If His Votes Are Protest of Trump [VIDEO],FALSE
 John McCain’s Opponent Sees Donations Pour In After McCain Blamed Obama For Orlando,FALSE
 Not Even In Office And Trump Communication Director Forced To Resign In Scandal (VIDEO),FALSE
Debate stifled in Cambodia as crackdown spreads fear,TRUE
"Republican Trump backed Iraq war in 2002 interview, says views changed",TRUE
 Arnold Schwarzenegger HAMMERS Trump For Claiming He Was Fired From ‘Celebrity Apprentice’,FALSE
"Donald Trump, Republican Party boost fundraising in June",TRUE
BUSTED! CNN FAKE NEWS Uses Split Screen For Reporters Standing Right Next To Each Other [Video],FALSE
 Louisiana Cop Claims Murdering A 6-Year Old Child Was Self-Defense,FALSE
 Editors For Two Major Outlets Would Risk Jail If It Meant Getting Trump’s Taxes Out To The Public,FALSE
"Factbox: Trump to meet with retired General Petraeus, Mitt Romney",TRUE
Former CIA chief who urged Iraq war signs on as Trump adviser,TRUE
 The Right’s Stupidity Forces Snopes To Debunk An Article By The Onion (SCREENSHOTS),FALSE
Trump says fresh North Korea sanctions 'nothing' compared to what needs to happen,TRUE
Democrats enlist experts to scour Tillerson's business record,TRUE
Lockheed Martin wins $582 million U.S. defense contract: Pentagon,TRUE
" Muslim Woman Kicked Out Of Trump Rally Speaks Out: They Asked, ‘Do You Have A Bomb?’ (VIDEO)",FALSE
EU Commission 'horrified' by killing of Maltese journalist,TRUE
Republican Senator Collins 'leaning against' new healthcare bill: AP,TRUE
 GOP Voters Declare #NeverTrump & #RepublicansForHillary As Donald Is Named The Nominee (TWEETS),FALSE
Myanmar finds more bodies in mass grave; U.N. seeks rapid aid increase,TRUE
Ten bodies found in mass grave in Myanmar: army newspaper,TRUE
 BREAKING: Russian Officials Celebrate Rex Tillerson As ‘A Gift’ From Trump To Russia,FALSE
China speculators target 'Huning' elevator firm on political namesake's promotion,TRUE
House Republicans push for contempt charges against CFPB director,TRUE
Senate leader opposes 'lecturing' Myanmar leader Suu Kyi,TRUE
 Sean Spicer Just Said Something About Trumpcare That Will Make Trump PISSED (DETAILS),FALSE
Spain's Abertis board to discuss moving head office from Catalonia on Monday: source,TRUE
"FBI in turmoil over Comey firing, scramble on for new chief",TRUE
Lebanon's Hariri signals may withdraw resignation next week - statement,TRUE
Billionaire Odebrecht in Brazil scandal released to house arrest,TRUE
Russia spurns U.S. allegations it violates nuclear arms pact,TRUE
U.S. Senate Republican leader opposes new Russia investigation,TRUE
California governor signs climate policy extension into law,TRUE
 Trump BASHES Obama With Hostile Fiction For Not Attending Scalia’s Funeral (TWEET),FALSE
"HANDPICKED SUCCESSOR And Son Of DISGRACED Lawmaker John Conyers Reportedly Body-Slammed, Spit Upon and Slit His Girlfriend With Knife",FALSE
Connecticut lawmakers pass $41.3 billion budget nearly four months late,TRUE
"U.S. undersecretary Shannon, Russian deputy foreign minister to meet",TRUE
Trump to nominate Rod Rosenstein to be deputy U.S. attorney general,TRUE
 Twitter HUMILIATES Trump For Bragging About George W. Bush Attending Inauguration,FALSE
Economic growth to partially offset deficit impact of U.S. tax plan: JCT,TRUE
 Spicer Says Trump Can Golf But Obama Shouldn’t Have For This Ridiculously BS Reason (VIDEO),FALSE
 This Anti-Semitic Trump Supporter Wants You To Know He’s Actually Just Racist (VIDEO),FALSE
 Violent Right Wingers Threaten To Murder Trans People For Using The Bathroom (IMAGES),FALSE
Trump's plan to slash business taxes seen as 'guidepost' by congressional Republicans,TRUE
 Trump Gets ROASTED By The White House For Embarrassing Teleprompter Moment (VIDEO),FALSE
Senators blast State Department over cuts,TRUE
Majority of Americans support next president pushing tighter gun laws: poll,TRUE
Czech billionaire' s ANO party leads election - results projection,TRUE
Clinton hires Latino as voter outreach deputy,TRUE
Rationale for U.S.-EU trade deal still strong after Brexit vote: USTR,TRUE
"As Johnson Sirleaf exits, Liberians thankful for peace, excited about change",TRUE
House committee questions head of Trump campaign data firm: sources,TRUE
 WATCH: Film About Barack And Michelle Set To Debut And The Plot Will Amaze You,FALSE
China to bring paramilitary police force under military's wing,TRUE
" CNN Attacks Larry Wilmore, Cancels Appearance For Mentioning Them In Comedy Skit",FALSE
Rubio considers running for re-election to Senate,TRUE
Clinton wins big in South Carolina on way to 'Super Tuesday',TRUE
PNG says Australia responsible for hundreds of asylum seekers when detention camp closes,TRUE
" Alec Baldwin Joins Anti-Trump Protest, Gives Speech That Will RUIN Trump’s Inauguration Day (VIDEO)",FALSE
"Russia says Lavrov-Tillerson meeting to discuss Syria, global security",TRUE
U.S. says China acknowledged goal of reducing bilateral trade deficit,TRUE
"Despite vow, Trump Organization not tracking all profits from foreign governments",TRUE
FBI director search: back to drawing board for Trump team?,TRUE
"Europeans, Africans agree renewed push to tackle migrant crisis",TRUE
 POLL: HUGE Majority Of Americans Say Trump DOES NOT Respect Women,FALSE
 Trump Won This Typically Republican Demographic By Double Digits – Now They’re Turning On Him,FALSE
Turkish police fire tear gas at protesters outside hunger strikers' trial,TRUE
"Biden, Iraq's Abadi discuss military, financial support in call: White House",TRUE
U.S. governors want Congress to keep funding health benefits for poor,TRUE
 RNC Mouthpiece Joins Trump In Vicious Attacks On Carrier Union Leader,FALSE
"Clinton, Trump move to show medical fitness for White House",TRUE
China says North Korea nuclear issue must be resolved peacefully,TRUE
Guards chief rejects Trump 'slander' that Iran behind Saudi missile,TRUE
Trump opponents buoyed after front-runner's Wisconsin loss,TRUE
Senator McCain says Trump would hurt own re-election bid: Politico,TRUE
 Ted Nugent Reveals The Most Anti-American Thing There Is – Prepare To Laugh Hysterically (AUDIO),FALSE
White House to keep paying Obamacare subsidies for now: official,TRUE
"'You're wrong', Tillerson says of reports he will be fired",TRUE
Competing efforts to end South Sudan's war prolong conflict: U.N. panel,TRUE
 Mueller Brings In Bribery Specialist To Crack Open Trump’s Russian Piggy Bank,FALSE
"Bangladesh seeks support to move fleeing Rohingya to remote, flood-prone island",TRUE
ICAN leader 'delighted' with Nobel Peace Prize: Nobel committee,TRUE
Groups see climate science review as chance to undercut regulation,TRUE
South Korea says it will join U.S. aircraft carrier drill November 11-14,TRUE
Republican Senator John McCain leaves Washington before expected tax vote,TRUE
"Russia to U.S., Trump: Sort out your own pre-election hacking scandal",TRUE
 Trump Just Made His 2 Most DUNDERHEADED Moves Yet After Firing Comey (DETAILS),FALSE
China's foreign minister says only diplomacy can resolve North Korea tensions,TRUE
White House cracks down on use of charter planes by officials,TRUE
 Congressional Black Caucus Condemns Trump: He’s A Racist Who Cozies Up To White Supremacists,FALSE
"With greetings from Trump, Pence says U.S. committed to Europe",TRUE
 BREAKING: FBI Suspects Jared Kushner Of Being A Russian Stooge (DETAILS),FALSE
"Kosovo urges U.S. involvement in Belgrade, Pristina talks",TRUE
House plan would increase Trump's disaster aid request,TRUE
Category 3 hurricane Maria could strengthen further: NHC,TRUE
"At least 1,300 Dutch girls per year trafficked, exploited",TRUE
"Don't scrap war crimes court, U.S. warns Kosovo",TRUE
"Concerned about White House infighting, Trump eyes shake-up: WSJ",TRUE
 Trump Could FLEECE The Secret Service For MILLIONS During His Term,FALSE
 #TrumpChicken Is Now Trending And These Tweets Are Hilarious (IMAGES),FALSE
 Bill O’Reilly Writes INFURIATING Blog Post On Las Vegas Massacre – It’s Absolutely Vile,FALSE
Pro-Palestinian march in Paris ahead of Netanyahu visit,TRUE
White House bars some news organizations from briefing,TRUE
 Local Fox Affiliate Just Gave Fox News A GIANT Middle Finger Over Their Biased News,FALSE
